Location Code,SKU,Name Of the Product,Category,Sub Category,Description,Short_Description,Weight/Quantity (KG/ML/Unit),Price (Inclusive of Tax),Special_Price,Discount %,Inventory,Date,PlanoLoc,For You,Priority
1307,100056850,Cadbury Perk Chocolate 13 Gm.,Snacks & Packaged Food,Confectionery,Cadbury Perk Chocolate 13 Gm.,Cadbury Perk Chocolate 13 Gm.,EA,5,5,0,88,20/01/21,IM01/3_4 ,FALSE,0
1307,100058952,Lotte Coffy Bite Chocolate Candy 405 Gm Pouch,Snacks & Packaged Food,Confectionery,Lotte Coffy Bite Chocolate Candy 405 Gm Pouch,Lotte Coffy Bite Chocolate Candy 405 Gm Pouch,EA,100,100,0,1,20/01/21,G40/2_8E,FALSE,0
1307,100059096,Parle Fab Bourbon 60 g,Snacks & Packaged Food,Biscuit,Parle Fab Bourbon 60 g,Parle Fab Bourbon 60 g,EA,10,10,0,15,20/01/21,G42/7B_2 ,FALSE,0
1307,100059098,Parle Fab Bourbon 150 gm,Snacks & Packaged Food,Biscuit,Parle Fab Bourbon 150 gm,Parle Fab Bourbon 150 gm,EA,30,21,30,11,20/01/21,G42/7B_1 ,FALSE,0
1307,100059107,Sunfeast Dark Fantasy Cream Biscuit Choco Fills 75 Gm,Snacks & Packaged Food,Biscuit,Sunfeast Dark Fantasy Cream Biscuit Choco Fills 75 Gm,Sunfeast Dark Fantasy Cream Biscuit Choco Fills 75 Gm,EA,30,30,0,39,20/01/21,G43/3_7 ,FALSE,0
1307,100059478,Bambino Plain Vermicelli 850 gm,Snacks & Packaged Food,Instant Prepared Food,Bambino Plain Vermicelli 850 gm,Bambino Plain Vermicelli 850 gm,EA,77,69,10.39,18,20/01/21,G15/4_2 ,FALSE,0
1307,100060125,Yippee Noodle Magic Masala 60 Gm,Snacks & Packaged Food,Instant Prepared Food,Yippee Noodle Magic Masala 60 Gm,Yippee Noodle Magic Masala 60 Gm,EA,12,12,0,73,20/01/21,G13/7B_3 ,FALSE,0
1307,100061131,Dabur Chyawanprash 250 Gm,Snacks & Packaged Food,Health Diet Food,Dabur Chyawanprash 250 Gm,Dabur Chyawanprash 250 Gm,EA,99,99,0,14,20/01/21,G35/1_1 ,FALSE,0
1307,100061610,Sunfeast Pasta Masala 70 gm,Snacks & Packaged Food,Instant Prepared Food,Sunfeast Pasta Masala 70 gm,Sunfeast Pasta Masala 70 gm,EA,25,23,8,66,20/01/21,G14/7B_6 ,FALSE,0
1307,100061724,Funfoods Thousand Island Sandwich Spread Eggless 300 gm,Snacks & Packaged Food,Culinary,Funfoods Thousand Island Sandwich Spread Eggless 300 gm,Funfoods Thousand Island Sandwich Spread Eggless 300 gm,EA,79,79,0,5,20/01/21,G16/4_6 ,FALSE,0
1307,100061759,Fun Foods Spreads And Dips Pizza Toppings 325 Gm Jar,Snacks & Packaged Food,Culinary,Fun Foods Spreads And Dips Pizza Toppings 325 Gm Jar,Fun Foods Spreads And Dips Pizza Toppings 325 Gm Jar,EA,89,89,0,4,20/01/21,G16/4_7 ,FALSE,0
1307,100061767,Sunfeast Pasta Sour Cream 70 Gm,Snacks & Packaged Food,Instant Prepared Food,Sunfeast Pasta Sour Cream 70 Gm,Sunfeast Pasta Sour Cream 70 Gm,EA,25,23,8,17,20/01/21,G14/7B_5 ,FALSE,0
1307,100061935,Sunfeast Pasta Cheese 70 Gm,Snacks & Packaged Food,Instant Prepared Food,Sunfeast Pasta Cheese 70 Gm,Sunfeast Pasta Cheese 70 Gm,EA,25,23,8,22,20/01/21,G14/7B_4 ,FALSE,0
1307,100061936,Weikfield Garlic Chilli Sauce 200 Gm Bottle,Snacks & Packaged Food,Culinary,Weikfield Garlic Chilli Sauce 200 Gm Bottle,Weikfield Garlic Chilli Sauce 200 Gm Bottle,EA,55,39,29.09,2,20/01/21,/,FALSE,0
1307,100063133,Sunfeast Special-Bounce Cream Biscuit Orange 41.5 Gm/50gm,Snacks & Packaged Food,Biscuit,Sunfeast Special-Bounce Cream Biscuit Orange 41.5 Gm/50gm,Sunfeast Special-Bounce Cream Biscuit Orange 41.5 Gm/50gm,EA,5,5,0,1,20/01/21,G43/3_4 ,FALSE,0
1307,100063457,Ching's Red Chilli Sauce 200 Gm,Snacks & Packaged Food,Culinary,Ching's Red Chilli Sauce 200 Gm,Ching's Red Chilli Sauce 200 Gm,EA,55,46,16.36,2,20/01/21,G16/6_9 ,FALSE,0
1307,100063677,Knorr Oriental Hot N Sour Veg Soup 43 gm.,Snacks & Packaged Food,Instant Prepared Food,Knorr Oriental Hot N Sour Veg Soup 43 gm.,Knorr Oriental Hot N Sour Veg Soup 43 gm.,EA,55,46,16.36,5,20/01/21,G15/2_2 ,FALSE,0
1307,100063740,Knorr Oriental Sweet Corn Veg Soup 44g.,Snacks & Packaged Food,Instant Prepared Food,Knorr Oriental Sweet Corn Veg Soup 44g.,Knorr Oriental Sweet Corn Veg Soup 44g.,EA,55,46,16.36,18,20/01/21,G15/1_3 ,FALSE,0
1307,100063989,Orbit Sugarfree Lemon & Lime 4.4 Gms,Snacks & Packaged Food,Confectionery,Orbit Sugarfree Lemon & Lime 4.4 Gms,Orbit Sugarfree Lemon & Lime 4.4 Gms,EA,5,5,0,27,20/01/21,CU02/3B_4 ,FALSE,0
1307,100065543,Sugar Free Gold Pellets 500 S,Snacks & Packaged Food,Health Diet Food,Sugar Free Gold Pellets 500 S,Sugar Free Gold Pellets 500 S,EA,250,250,0,6,20/01/21,G38/5_2 ,FALSE,0
1307,100066632,Mtr Instant Mix Gulab Jamun 500 Gm,Snacks & Packaged Food,Instant Prepared Food,Mtr Instant Mix Gulab Jamun 500 Gm,Mtr Instant Mix Gulab Jamun 500 Gm,EA,195,195,0,8,20/01/21,G40/5_5 ,FALSE,0
1307,100066971,Weikfield Pineapple Vegetarian Jelly 90 Gm,Snacks & Packaged Food,Culinary,Weikfield Pineapple Vegetarian Jelly 90 Gm,Weikfield Pineapple Vegetarian Jelly 90 Gm,EA,45,45,0,16,20/01/21,G40/8B_6 ,FALSE,0
1307,100067309,Weikfield Vegetarian Strawberry Jelly 90 Gm Box,Snacks & Packaged Food,Culinary,Weikfield Vegetarian Strawberry Jelly 90 Gm Box,Weikfield Vegetarian Strawberry Jelly 90 Gm Box,EA,45,45,0,12,20/01/21,G40/8B_8 ,FALSE,0
1307,100067384,Weikfield Baking Powder 100 Gm Jar,Snacks & Packaged Food,Culinary,Weikfield Baking Powder 100 Gm Jar,Weikfield Baking Powder 100 Gm Jar,EA,30,30,0,9,20/01/21,G40/6_13E,FALSE,0
1307,100067561,Weikfield Custard Powder Vanilla 100 Gm Box,Snacks & Packaged Food,Culinary,Weikfield Custard Powder Vanilla 100 Gm Box,Weikfield Custard Powder Vanilla 100 Gm Box,EA,37,34,8.11,4,20/01/21,G40/8B_5 ,FALSE,0
1307,100067676,Cerelac Baby Food Stage 2 Apple Cherry 300 gm,Snacks & Packaged Food,Baby Food,Cerelac Baby Food Stage 2 Apple Cherry 300 gm,Cerelac Baby Food Stage 2 Apple Cherry 300 gm,EA,229,229,0,3,20/01/21,W20/1_3 ,FALSE,0
1307,100067736,MTR Instant Mix Vermicelli Paysam 180 Gm,Snacks & Packaged Food,Instant Prepared Food,MTR Instant Mix Vermicelli Paysam 180 Gm,MTR Instant Mix Vermicelli Paysam 180 Gm,EA,75,75,0,5,20/01/21,G40/6_3 ,FALSE,0
1307,100068225,Britannia Cream Biscuit Treat Chocolate 50 Gm,Snacks & Packaged Food,Biscuit,Britannia Cream Biscuit Treat Chocolate 50 Gm,Britannia Cream Biscuit Treat Chocolate 50 Gm,EA,10,10,0,6,20/01/21,G43/7B_4 ,FALSE,0
1307,100068229,Unibic Cookies Sugar Free Cashew Butter 75 Gm,Snacks & Packaged Food,Biscuit,Unibic Cookies Sugar Free Cashew Butter 75 Gm,Unibic Cookies Sugar Free Cashew Butter 75 Gm,EA,40,40,0,17,20/01/21,G33/5_6 ,FALSE,0
1307,100068231,Unibic Cookies Sugar Free Oatmeal 75 Gm,Snacks & Packaged Food,Biscuit,Unibic Cookies Sugar Free Oatmeal 75 Gm,Unibic Cookies Sugar Free Oatmeal 75 Gm,EA,40,40,0,19,20/01/21,G33/5_5 ,FALSE,0
1307,100069273,Iyers Onion Sandige 140 Gm,Snacks & Packaged Food,Instant Prepared Food,Iyers Onion Sandige 140 Gm,Iyers Onion Sandige 140 Gm,EA,55,55,0,10,20/01/21,W10/7_6 ,FALSE,0
1307,100070305,Top Ramen Chicken 280 gm,Snacks & Packaged Food,Instant Prepared Food,Top Ramen Chicken 280 gm,Top Ramen Chicken 280 gm,EA,60,60,0,13,20/01/21,G14/5_3E,FALSE,0
1307,100071851,Bhikharam Chandmal All In One 200 Gm,Snacks & Packaged Food,Snack,Bhikharam Chandmal All In One 200 Gm,Bhikharam Chandmal All In One 200 Gm,EA,55,55,0,1,20/01/21,G46/1_4 ,FALSE,0
1307,100073678,Center Fruit Candy Fruit Flavor Stick 27.2 gm,Snacks & Packaged Food,Confectionery,Center Fruit Candy Fruit Flavor Stick 27.2 gm,Center Fruit Candy Fruit Flavor Stick 27.2 gm,EA,9,9,0,40,20/01/21,CU01/4B_5E,FALSE,0
1307,100074390,Orbit Sugarfree MixedFruit 4.4 Gms,Snacks & Packaged Food,Confectionery,Orbit Sugarfree MixedFruit 4.4 Gms,Orbit Sugarfree MixedFruit 4.4 Gms,EA,5,5,0,67,20/01/21,CU02/2_6E,FALSE,0
1307,100074412,Maggi Pasta Tomato 64 Gm,Snacks & Packaged Food,Instant Prepared Food,Maggi Pasta Tomato 64 Gm,Maggi Pasta Tomato 64 Gm,EA,25,21,16,14,20/01/21,G15/7_5E,FALSE,0
1307,100074492,BRITANNIA GOOD DAY CHOCOCHIPS 100g,Snacks & Packaged Food,Biscuit,BRITANNIA GOOD DAY CHOCOCHIPS 100g,BRITANNIA GOOD DAY CHOCOCHIPS 100g,EA,30,26,13.33,16,20/01/21,G44/7_1 ,FALSE,0
1307,100074496,Orbit Sugarfree Spearmint 4.4 Gms,Snacks & Packaged Food,Confectionery,Orbit Sugarfree Spearmint 4.4 Gms,Orbit Sugarfree Spearmint 4.4 Gms,EA,5,5,0,7,20/01/21,CU02/3B_5E,FALSE,0
1307,100074498,BRITANNIA GOOD DAY CHOCOCHIPS 44g.,Snacks & Packaged Food,Biscuit,BRITANNIA GOOD DAY CHOCOCHIPS 44g.,BRITANNIA GOOD DAY CHOCOCHIPS 44g.,EA,10,10,0,23,20/01/21,G44/7_2 ,FALSE,0
1307,100074533,Orbit Sugar Free Sweetmint 4.4 Gms,Snacks & Packaged Food,Confectionery,Orbit Sugar Free Sweetmint 4.4 Gms,Orbit Sugar Free Sweetmint 4.4 Gms,EA,5,5,0,0,20/01/21,CU02/3B_2 ,FALSE,0
1307,100075253,Wrigleys Spearmint Chewing Gum 13 Gm 5 Sticks,Snacks & Packaged Food,Confectionery,Wrigleys Spearmint Chewing Gum 13 Gm 5 Sticks,Wrigleys Spearmint Chewing Gum 13 Gm 5 Sticks,EA,10,10,0,35,20/01/21,CU02/2_4 ,FALSE,0
1307,100075448,Bounty Chocolate Double 57 Gm,Snacks & Packaged Food,Confectionery,Bounty Chocolate Double 57 Gm,Bounty Chocolate Double 57 Gm,EA,50,50,0,10,20/01/21,G39/5_9 ,FALSE,0
1307,100075632,Snicker Chocolate Bar 50 Gm,Snacks & Packaged Food,Confectionery,Snicker Chocolate Bar 50 Gm,Snicker Chocolate Bar 50 Gm,EA,40,40,0,5,20/01/21,G39/4_6 ,FALSE,0
1307,100075946,Yippee Noodle Magic Masala 240 Gm,Snacks & Packaged Food,Instant Prepared Food,Yippee Noodle Magic Masala 240 Gm,Yippee Noodle Magic Masala 240 Gm,EA,46,46,0,37,20/01/21,G13/6_3E,FALSE,0
1307,100076028,Lucky Red Chillie Papads 100Gm,Snacks & Packaged Food,Instant Prepared Food,Lucky Red Chillie Papads 100Gm,Lucky Red Chillie Papads 100Gm,EA,45,45,0,4,20/01/21,W10/8B_4 ,FALSE,0
1307,100076242,Sri Papad Chow Chow 200 Gm,Snacks & Packaged Food,Instant Prepared Food,Sri Papad Chow Chow 200 Gm,Sri Papad Chow Chow 200 Gm,EA,80,80,0,9,20/01/21,W10/4_1 ,FALSE,0
1307,100076249,Sri Papad Udad Punjabi Masala 200 Gm,Snacks & Packaged Food,Instant Prepared Food,Sri Papad Udad Punjabi Masala 200 Gm,Sri Papad Udad Punjabi Masala 200 Gm,EA,80,80,0,6,20/01/21,W10/4_6 ,FALSE,0
1307,100076251,Sri Papad Moong Red Chilli 200 Gm,Snacks & Packaged Food,Instant Prepared Food,Sri Papad Moong Red Chilli 200 Gm,Sri Papad Moong Red Chilli 200 Gm,EA,80,80,0,4,20/01/21,W10/4_4 ,FALSE,0
1307,100076347,Priya Pickle Mango Thokku With Garlic 40 gm,Snacks & Packaged Food,Culinary,Priya Pickle Mango Thokku With Garlic 40 gm,Priya Pickle Mango Thokku With Garlic 40 gm,EA,10,10,0,29,20/01/21,G16/1_2 ,FALSE,0
1307,100076400,Sri Papad Udad Plain 4 Inches 200 Gm,Snacks & Packaged Food,Instant Prepared Food,Sri Papad Udad Plain 4 Inches 200 Gm,Sri Papad Udad Plain 4 Inches 200 Gm,EA,70,70,0,2,20/01/21,W10/4_5 ,FALSE,0
1307,100076482,Weikfield Custard Powder 200 Gm Box,Snacks & Packaged Food,Culinary,Weikfield Custard Powder 200 Gm Box,Weikfield Custard Powder 200 Gm Box,EA,64,64,0,8,20/01/21,G40/8B_7 ,FALSE,0
1307,100076675,Lucky Masala Papad 200gm,Snacks & Packaged Food,Instant Prepared Food,Lucky Masala Papad 200gm,Lucky Masala Papad 200gm,EA,60,60,0,8,20/01/21,W10/8B_3 ,FALSE,0
1307,100076743,Vijaya Durga Bombay Channa 200,Snacks & Packaged Food,Snack,Vijaya Durga Bombay Channa 200,Vijaya Durga Bombay Channa 200,EA,65,65,0,3,20/01/21,/,FALSE,0
1307,100076747,Vijaya Durga Chakralu 180 Gm,Snacks & Packaged Food,Snack,Vijaya Durga Chakralu 180 Gm,Vijaya Durga Chakralu 180 Gm,EA,50,50,0,2,20/01/21,G46/4_4 ,FALSE,0
1307,100076760,Vijaya Durga Hot Biscuites 180,Snacks & Packaged Food,Snack,Vijaya Durga Hot Biscuites 180,Vijaya Durga Hot Biscuites 180,EA,50,50,0,5,20/01/21,G46/4_5 ,FALSE,0
1307,100076762,Vijaya Durga Jaggery Jeedi 180 Gm Pouch,Snacks & Packaged Food,Confectionery,Vijaya Durga Jaggery Jeedi 180 Gm Pouch,Vijaya Durga Jaggery Jeedi 180 Gm Pouch,EA,80,80,0,11,20/01/21,G40/6_4 ,FALSE,0
1307,100076778,Vijaya Durga Murmura Rounds 200 Gm,Snacks & Packaged Food,Snack,Vijaya Durga Murmura Rounds 200 Gm,Vijaya Durga Murmura Rounds 200 Gm,EA,55,55,0,2,20/01/21,G46/4_6E,FALSE,0
1307,100076780,Vijaya Durga Murukulu 180 Gm,Snacks & Packaged Food,Snack,Vijaya Durga Murukulu 180 Gm,Vijaya Durga Murukulu 180 Gm,EA,54,54,0,0,20/01/21,/,FALSE,0
1307,100076792,Vijaya Durga Plain Bundi 180 Gm,Snacks & Packaged Food,Snack,Vijaya Durga Plain Bundi 180 Gm,Vijaya Durga Plain Bundi 180 Gm,EA,50,50,0,2,20/01/21,/,FALSE,0
1307,100076798,Vijaya Durga Till Chekodi 180 Gm Pouch,Snacks & Packaged Food,Snack,Vijaya Durga Till Chekodi 180 Gm Pouch,Vijaya Durga Till Chekodi 180 Gm Pouch,EA,50,50,0,4,20/01/21,G40/7_1 ,FALSE,0
1307,100076971,Fun Foods Pasta And Pizza Sauce 325 Gm.,Snacks & Packaged Food,Culinary,Fun Foods Pasta And Pizza Sauce 325 Gm.,Fun Foods Pasta And Pizza Sauce 325 Gm.,EA,89,89,0,6,20/01/21,G16/5_6 ,FALSE,0
1307,100077227,Oreo Cream Biscuit Vanilla 120 Gm,Snacks & Packaged Food,Biscuit,Oreo Cream Biscuit Vanilla 120 Gm,Oreo Cream Biscuit Vanilla 120 Gm,EA,54,54,0,20,20/01/21,G43/4_3 ,FALSE,0
1307,100078872,Feasters Ketchup Tomato 1 Kg Pouch,Snacks & Packaged Food,Culinary,Feasters Ketchup Tomato 1 Kg Pouch,Feasters Ketchup Tomato 1 Kg Pouch,EA,132,89,32.58,24,20/01/21,G16/8B_1 ,FALSE,0
1307,100083561,Lotte Choco Pie 12 Pc 336gms Big Pack,Snacks & Packaged Food,Biscuit,Lotte Choco Pie 12 Pc 336gms Big Pack,Lotte Choco Pie 12 Pc 336gms Big Pack,EA,140,122,12.86,48,20/01/21,G44/1_1 ,FALSE,0
1307,100086034,Vijaya Durga Pendalam Chips 18,Snacks & Packaged Food,Snack,Vijaya Durga Pendalam Chips 18,Vijaya Durga Pendalam Chips 18,EA,54,54,0,14,20/01/21,/,FALSE,0
1307,100088091,Kopiko Candy Cappucino 161 Gm,Snacks & Packaged Food,Confectionery,Kopiko Candy Cappucino 161 Gm,Kopiko Candy Cappucino 161 Gm,EA,50,50,0,9,20/01/21,G40/4_5 ,FALSE,0
1307,100088093,Kopiko Candy Cappucino 385 Gm,Snacks & Packaged Food,Confectionery,Kopiko Candy Cappucino 385 Gm,Kopiko Candy Cappucino 385 Gm,EA,115,115,0,5,20/01/21,G40/4_4 ,FALSE,0
1307,100088131,Unibic Cookies Pista Badam 75 Gm,Snacks & Packaged Food,Biscuit,Unibic Cookies Pista Badam 75 Gm,Unibic Cookies Pista Badam 75 Gm,EA,25,25,0,86,20/01/21,G33/5_3 ,FALSE,0
1307,100088482,MTR Instant Mix Rava Idli 1 Kg,Snacks & Packaged Food,Instant Prepared Food,MTR Instant Mix Rava Idli 1 Kg,MTR Instant Mix Rava Idli 1 Kg,EA,205,165,19.51,0,20/01/21,W10/1_1 ,FALSE,0
1307,100094117,Cornitos Tomato Mexicana 60 gm,Snacks & Packaged Food,Snack,Cornitos Tomato Mexicana 60 gm,Cornitos Tomato Mexicana 60 gm,EA,35,28,20,9,20/01/21,G49/7B_4 ,FALSE,0
1307,100094119,Cornitos Tikka Masala 60 gm,Snacks & Packaged Food,Snack,Cornitos Tikka Masala 60 gm,Cornitos Tikka Masala 60 gm,EA,35,28,20,3,20/01/21,/,FALSE,0
1307,100094122,Cornitos Cheese N Herbs 60 gm,Snacks & Packaged Food,Snack,Cornitos Cheese N Herbs 60 gm,Cornitos Cheese N Herbs 60 gm,EA,35,28,20,7,20/01/21,/,FALSE,0
1307,100094126,Cornitos Sizzlin Jalapeno 60 gm,Snacks & Packaged Food,Snack,Cornitos Sizzlin Jalapeno 60 gm,Cornitos Sizzlin Jalapeno 60 gm,EA,35,28,20,2,20/01/21,/,FALSE,0
1307,100094598,Unibic Cookies Multi Grain 75 Gm,Snacks & Packaged Food,Biscuit,Unibic Cookies Multi Grain 75 Gm,Unibic Cookies Multi Grain 75 Gm,EA,30,30,0,52,20/01/21,G33/5_4 ,FALSE,0
1307,100100145,Knorr Hong Kong Manchow Soup 46g.,Snacks & Packaged Food,Instant Prepared Food,Knorr Hong Kong Manchow Soup 46g.,Knorr Hong Kong Manchow Soup 46g.,EA,65,56,13.85,25,20/01/21,/,FALSE,0
1307,100101030,more KP RTF O Ring 150 gm pouch,Snacks & Packaged Food,Instant Prepared Food,more KP RTF O Ring 150 gm pouch,more KP RTF O Ring 150 gm pouch,EA,48,48,0,5,20/01/21,W10/7_5 ,FALSE,0
1307,100102963,Knorr Instant Soup Tomato 14 gm,Snacks & Packaged Food,Instant Prepared Food,Knorr Instant Soup Tomato 14 gm,Knorr Instant Soup Tomato 14 gm,EA,10,10,0,82,20/01/21,G15/2_12E,FALSE,0
1307,100102965,Knorr Instant Soup Mix Veg 11 gm.,Snacks & Packaged Food,Instant Prepared Food,Knorr Instant Soup Mix Veg 11 gm.,Knorr Instant Soup Mix Veg 11 gm.,EA,10,10,0,31,20/01/21,G15/2_11 ,FALSE,0
1307,100104149,Parle Hide & Seek Biscuit Chocolate 120 Gm,Snacks & Packaged Food,Biscuit,Parle Hide & Seek Biscuit Chocolate 120 Gm,Parle Hide & Seek Biscuit Chocolate 120 Gm,EA,30,30,0,33,20/01/21,G33/6_2 ,FALSE,0
1307,100104202,Parle Krack Jack Biscuit 75.6 Gm,Snacks & Packaged Food,Biscuit,Parle Krack Jack Biscuit 75.6 Gm,Parle Krack Jack Biscuit 75.6 Gm,EA,10,10,0,7,20/01/21,G34/3_6 ,FALSE,0
1307,100104321,Kitchen'S Promise Gulab Jamun Mix 175 gm Pouch,Snacks & Packaged Food,Instant Prepared Food,Kitchen'S Promise Gulab Jamun Mix 175 gm Pouch,Kitchen'S Promise Gulab Jamun Mix 175 gm Pouch,EA,110,110,0,16,20/01/21,G40/5_6 ,FALSE,0
1307,100104755,Parle Monaco Biscuit Salt 75 Gm,Snacks & Packaged Food,Biscuit,Parle Monaco Biscuit Salt 75 Gm,Parle Monaco Biscuit Salt 75 Gm,EA,10,10,0,7,20/01/21,G34/4_5 ,FALSE,0
1307,100104907,Parle G Biscuit Glucose 250 g,Snacks & Packaged Food,Biscuit,Parle G Biscuit Glucose 250 g,Parle G Biscuit Glucose 250 g,EA,20,20,0,1,20/01/21,G34/4_1 ,FALSE,0
1307,100107737,Kitchen's Promise Pickle Lime 300 gm Pet Jar,Snacks & Packaged Food,Culinary,Kitchen's Promise Pickle Lime 300 gm Pet Jar,Kitchen's Promise Pickle Lime 300 gm Pet Jar,EA,80,69,13.75,4,20/01/21,G16/2_8E,FALSE,0
1307,100107770,Kitchen'S Promise Pickle Mango 300 gm Pet Jar.,Snacks & Packaged Food,Culinary,Kitchen'S Promise Pickle Mango 300 gm Pet Jar.,Kitchen'S Promise Pickle Mango 300 gm Pet Jar.,EA,80,69,13.75,2,20/01/21,G16/2_7 ,FALSE,0
1307,100107817,Feasters Noodles Masala 280 gm,Snacks & Packaged Food,Instant Prepared Food,Feasters Noodles Masala 280 gm,Feasters Noodles Masala 280 gm,EA,45,39,13.33,7,20/01/21,G14/3_3 ,FALSE,0
1307,100107833,Kitchen'S Promise Pickle Mixed 300 gm Pet Jar.,Snacks & Packaged Food,Culinary,Kitchen'S Promise Pickle Mixed 300 gm Pet Jar.,Kitchen'S Promise Pickle Mixed 300 gm Pet Jar.,EA,80,69,13.75,4,20/01/21,G16/3_3 ,FALSE,0
1307,100107850,Feasters Noodles Masala 70 gm,Snacks & Packaged Food,Instant Prepared Food,Feasters Noodles Masala 70 gm,Feasters Noodles Masala 70 gm,EA,12,10,16.67,8,20/01/21,G14/3_4 ,FALSE,0
1307,100107956,Feasters Noodles Chicken 280 gm,Snacks & Packaged Food,Instant Prepared Food,Feasters Noodles Chicken 280 gm,Feasters Noodles Chicken 280 gm,EA,55,45,18.18,3,20/01/21,G14/3_5 ,FALSE,0
1307,100107999,Feasters Noodles Chicken 70 gm,Snacks & Packaged Food,Instant Prepared Food,Feasters Noodles Chicken 70 gm,Feasters Noodles Chicken 70 gm,EA,15,12,20,9,20/01/21,G14/3_6E,FALSE,0
1307,100108481,Kitchen's Promise Vermicelli 400 gm,Snacks & Packaged Food,Instant Prepared Food,Kitchen's Promise Vermicelli 400 gm,Kitchen's Promise Vermicelli 400 gm,EA,38,36,5.26,2,20/01/21,G15/3_3 ,FALSE,0
1307,100109126,Bingo Mad Angles Achaari Masti 80 Gm,Snacks & Packaged Food,Snack,Bingo Mad Angles Achaari Masti 80 Gm,Bingo Mad Angles Achaari Masti 80 Gm,EA,20,16,20,9,20/01/21,G48/1_4 ,FALSE,0
1307,100109337,Sunfeast Nice Biscuits 150 gm,Snacks & Packaged Food,Biscuit,Sunfeast Nice Biscuits 150 gm,Sunfeast Nice Biscuits 150 gm,EA,25,25,0,13,20/01/21,G34/6_4 ,FALSE,0
1307,100110627,Kitchens Promise Chilli Vinegar 170 Gm Bottle,Snacks & Packaged Food,Culinary,Kitchens Promise Chilli Vinegar 170 Gm Bottle,Kitchens Promise Chilli Vinegar 170 Gm Bottle,EA,50,41,18,8,20/01/21,G16/6_5 ,FALSE,0
1307,100110629,Kitchens Promise Green Chilli Sauce 200 Gm Bottle,Snacks & Packaged Food,Culinary,Kitchens Promise Green Chilli Sauce 200 Gm Bottle,Kitchens Promise Green Chilli Sauce 200 Gm Bottle,EA,80,47,41.25,3,20/01/21,G16/6_3 ,TRUE,23
1307,100110647,Kurkure Puffcorn Yummy Cheese 28 gm.,Snacks & Packaged Food,Snack,Kurkure Puffcorn Yummy Cheese 28 gm.,Kurkure Puffcorn Yummy Cheese 28 gm.,EA,10,10,0,2,20/01/21,G48/3_7 ,FALSE,0
1307,100110651,ACT II Instant Popcorn Classic Salted 90 gm,Snacks & Packaged Food,Snack,ACT II Instant Popcorn Classic Salted 90 gm,ACT II Instant Popcorn Classic Salted 90 gm,EA,33,33,0,30,20/01/21,G48/4_10 ,FALSE,0
1307,100110653,ACT II Instant Popcorn Golden Sizzle 90 gm,Snacks & Packaged Food,Snack,ACT II Instant Popcorn Golden Sizzle 90 gm,ACT II Instant Popcorn Golden Sizzle 90 gm,EA,33,33,0,25,20/01/21,G48/4_9 ,FALSE,0
1307,100110655,ACT II Southern Spice 70 gms,Snacks & Packaged Food,Snack,ACT II Southern Spice 70 gms,ACT II Southern Spice 70 gms,EA,30,27,10,12,20/01/21,G48/5_4 ,FALSE,0
1307,100113723,Priya Pickle Mango Thokku With Garlic 300 gm,Snacks & Packaged Food,Culinary,Priya Pickle Mango Thokku With Garlic 300 gm,Priya Pickle Mango Thokku With Garlic 300 gm,EA,90,85,5.56,1,20/01/21,G16/1_10 ,FALSE,0
1307,100113820,Priya Pickle Tomato With Garlic 300 gm,Snacks & Packaged Food,Culinary,Priya Pickle Tomato With Garlic 300 gm,Priya Pickle Tomato With Garlic 300 gm,EA,90,85,5.56,0,20/01/21,G16/1_13 ,FALSE,0
1307,100114304,Parle Melody 195.5 Gm,Snacks & Packaged Food,Confectionery,Parle Melody 195.5 Gm,Parle Melody 195.5 Gm,EA,50,50,0,9,20/01/21,G40/3_1 ,FALSE,0
1307,100114494,Parle Hide & Seek Biscuit Chocolate 200 Gm,Snacks & Packaged Food,Biscuit,Parle Hide & Seek Biscuit Chocolate 200 Gm,Parle Hide & Seek Biscuit Chocolate 200 Gm,EA,60,60,0,7,20/01/21,G33/6_1 ,FALSE,0
1307,100114689,Parle Monaco Rolls Biscuit 37.7 Gm,Snacks & Packaged Food,Biscuit,Parle Monaco Rolls Biscuit 37.7 Gm,Parle Monaco Rolls Biscuit 37.7 Gm,EA,5,5,0,37,20/01/21,G34/4_6E,FALSE,0
1307,100115163,Parle G Biscuit Glucose 72 Gm,Snacks & Packaged Food,Biscuit,Parle G Biscuit Glucose 72 Gm,Parle G Biscuit Glucose 72 Gm,EA,5,5,0,68,20/01/21,G34/4_3 ,FALSE,0
1307,100115198,Parle G Biscuit Gluco 130 gm,Snacks & Packaged Food,Biscuit,Parle G Biscuit Gluco 130 gm,Parle G Biscuit Gluco 130 gm,EA,10,10,0,4,20/01/21,G34/4_2 ,FALSE,0
1307,100115278,Parle G Biscuit Glucose 800 Gm Big Pack,Snacks & Packaged Food,Biscuit,Parle G Biscuit Glucose 800 Gm Big Pack,Parle G Biscuit Glucose 800 Gm Big Pack,EA,70,70,0,11,20/01/21,G34/2_3 ,FALSE,0
1307,100115323,Parle Milano Biscuit 75 Gm,Snacks & Packaged Food,Biscuit,Parle Milano Biscuit 75 Gm,Parle Milano Biscuit 75 Gm,EA,30,26,13.33,241,20/01/21,G33/6_6 ,FALSE,0
